O14733	P49841	7.741E-12	345	7.088E-01	0.189	0.941	0.738
O14733	P35968	3.320E-11	345	7.502E-01	0.178	0.952	0.255
O14733	Q02779	4.181E-12	344	6.882E-01	0.222	0.941	0.317
O14733	Q8IWU2	1.433E-11	344	7.317E-01	0.194	0.955	0.203
O14733	P20794	2.258E-12	343	6.661E-01	0.195	0.938	0.494
O14733	P04629	5.495E-11	343	7.706E-01	0.177	0.897	0.361
O14733	P49840	4.676E-12	342	6.913E-01	0.190	1.000	0.710
O14733	Q9UHY1	2.671E-12	341	6.549E-01	0.172	0.900	0.508
O14733	Q9P2K8	2.543E-13	341	5.881E-01	0.205	0.945	0.171
O14733	P0C263	7.271E-11	340	7.702E-01	0.214	0.866	0.776
O14733	P06239	1.281E-11	340	7.095E-01	0.191	0.955	0.530
O14733	P17948	2.243E-11	340	7.247E-01	0.172	0.941	0.256
O14733	Q6ZMQ8	1.603E-11	340	7.394E-01	0.182	0.928	0.216
O14733	Q76MJ5	1.146E-11	339	7.063E-01	0.217	0.872	0.283
O14733	Q13308	5.495E-11	339	7.609E-01	0.151	0.890	0.259
O14733	P49761	4.645E-11	338	7.481E-01	0.180	0.917	0.678
O14733	O15146	2.372E-11	337	7.280E-01	0.192	0.934	0.343
O14733	Q6XUX3	8.658E-12	336	6.839E-01	0.190	0.934	0.293
O14733	Q9HAZ1	4.363E-10	334	8.125E-01	0.176	0.883	0.676
O14733	Q04912	1.076E-10	334	7.745E-01	0.180	0.893	0.196
O14733	Q13627	2.357E-10	331	7.907E-01	0.205	0.900	0.440
O14733	P08581	1.684E-10	331	7.843E-01	0.202	0.890	0.196
O14733	Q14164	6.187E-12	329	6.911E-01	0.216	0.931	0.423
O14733	O14920	3.488E-10	328	7.970E-01	0.207	0.897	0.398
O14733	P49137	4.676E-12	327	6.577E-01	0.207	0.934	0.723
O14733	O14757	3.320E-11	327	7.072E-01	0.204	0.883	0.553
O14733	P19784	1.592E-10	324	7.532E-01	0.157	0.900	0.863
O14733	P11362	9.096E-11	324	7.340E-01	0.182	0.924	0.353
O14733	Q6VAB6	6.146E-11	324	7.073E-01	0.195	0.893	0.285
O14733	P68400	4.153E-11	322	7.161E-01	0.181	0.955	0.798
O14733	Q8NFD2	1.346E-10	322	7.608E-01	0.200	0.938	0.386
O14733	Q01974	2.654E-11	322	6.748E-01	0.150	1.000	0.321
O14733	O15111	4.615E-10	321	7.994E-01	0.194	0.883	0.400
O14733	P35916	1.992E-10	321	7.654E-01	0.169	0.883	0.245
O14733	Q96KB5	3.511E-11	319	6.974E-01	0.194	0.921	0.913
O14733	Q8TAS1	1.204E-10	319	7.175E-01	0.190	0.910	0.695
O14733	P49759	6.106E-10	319	7.851E-01	0.200	0.876	0.667
O14733	Q15569	1.424E-10	319	7.297E-01	0.211	0.893	0.427
O14733	P07333	7.271E-11	319	7.144E-01	0.175	0.952	0.362
O14733	P10721	1.592E-10	319	7.368E-01	0.171	0.976	0.394
O14733	P19525	1.695E-11	318	6.558E-01	0.221	0.883	0.505
O14733	Q8NEV1	7.271E-11	315	7.026E-01	0.172	0.955	0.798
O14733	P34925	6.500E-11	314	6.842E-01	0.172	0.945	0.466
O14733	Q8IVT5	5.812E-11	314	6.873E-01	0.182	0.897	0.300
O14733	Q38SD2	4.126E-10	314	7.591E-01	0.218	0.883	0.143
O14733	P36897	4.126E-10	311	7.724E-01	0.181	0.893	0.600
O14733	P27037	2.107E-10	311	7.389E-01	0.183	0.921	0.595
O14733	Q08345	6.829E-10	311	7.802E-01	0.186	0.866	0.327
O14733	Q8NB16	2.948E-10	310	7.541E-01	0.181	0.872	0.565
O14733	P0C264	3.139E-11	309	6.468E-01	0.197	0.948	0.774
O14733	Q9NWZ3	1.684E-10	309	7.174E-01	0.219	0.862	0.589
O14733	P49336	3.118E-10	308	7.146E-01	0.177	0.955	0.731
O14733	O75460	1.424E-10	308	7.083E-01	0.187	0.917	0.279
O14733	Q96KG9	1.138E-10	305	6.795E-01	0.170	0.934	0.339
O14733	P36894	5.459E-10	303	7.627E-01	0.188	0.883	0.558
O14733	Q96S53	1.592E-10	302	6.826E-01	0.218	0.934	0.468
O14733	P37023	1.069E-09	301	7.624E-01	0.173	0.893	0.594
O14733	Q9HBH9	3.118E-10	300	7.106E-01	0.179	0.934	0.667
O14733	Q9NSY0	4.645E-11	300	6.298E-01	0.138	0.928	0.611
O14733	Q8TEA7	1.496E-09	300	7.514E-01	0.213	0.745	0.278
O14733	Q9BUB5	2.948E-10	299	6.907E-01	0.180	0.938	0.763
O14733	O00238	9.556E-10	294	7.577E-01	0.173	0.893	0.602
O14733	Q6P3W7	1.424E-10	294	6.644E-01	0.142	0.941	0.341
O14733	Q9UHD2	3.118E-10	292	7.167E-01	0.212	0.883	0.403
O14733	Q9Y6M4	9.556E-10	290	7.000E-01	0.159	0.993	0.669
O14733	Q8N165	2.788E-10	289	6.885E-01	0.179	0.931	0.982
O14733	Q8NE28	3.713E-11	289	5.896E-01	0.172	0.941	0.432
O14733	P0C1S8	8.544E-10	288	6.961E-01	0.171	0.934	0.513
O14733	Q9Y616	5.162E-10	286	7.096E-01	0.221	0.852	0.477
O14733	Q8IW41	4.126E-10	285	6.705E-01	0.200	0.945	0.666
O14733	P36896	6.457E-10	285	7.096E-01	0.182	0.928	0.596
O14733	P36888	3.689E-10	281	6.689E-01	0.158	0.997	0.388
O14733	P25092	5.773E-10	281	6.824E-01	0.176	0.924	0.272
O14733	Q9BWU1	1.673E-09	280	6.918E-01	0.181	0.955	0.675
O14733	P48730	4.363E-10	279	6.765E-01	0.183	0.938	0.716
O14733	Q8NER5	2.093E-09	279	7.330E-01	0.186	0.917	0.611
O14733	Q13705	1.673E-09	279	7.143E-01	0.168	0.921	0.596
O14733	Q16671	3.664E-09	272	7.298E-01	0.170	0.886	0.545
O14733	Q6IQ55	4.098E-09	272	7.222E-01	0.194	0.941	0.235
O14733	Q8TDR2	3.098E-09	271	7.199E-01	0.175	0.869	0.618
O14733	Q9HCP0	1.769E-09	270	6.703E-01	0.161	0.993	0.713
O14733	Q8N752	2.769E-09	269	7.026E-01	0.154	0.931	0.872
O14733	P48729	1.069E-09	267	6.574E-01	0.165	0.976	0.887
O14733	P78368	2.929E-09	265	6.694E-01	0.163	0.924	0.675
O14733	P49674	1.011E-09	263	6.461E-01	0.179	0.907	0.680
O14733	P09619	5.735E-09	261	6.995E-01	0.143	0.990	0.377
O14733	P37173	1.264E-09	259	6.536E-01	0.171	0.938	0.554
O14733	Q04771	3.276E-09	258	6.798E-01	0.176	0.931	0.595
O14733	P51841	9.493E-09	257	6.804E-01	0.141	0.934	0.290
O14733	Q8IV63	4.615E-10	255	5.892E-01	0.150	0.972	0.646
O14733	Q05823	1.966E-08	249	6.862E-01	0.177	0.879	0.314
O14733	Q13873	7.175E-09	249	6.826E-01	0.157	0.952	0.308
O14733	Q02846	4.334E-09	249	6.538E-01	0.160	0.917	0.266
O14733	Q99986	6.784E-09	248	6.575E-01	0.148	0.921	0.760
O14733	Q5TCY1	2.751E-08	248	7.055E-01	0.186	0.955	0.224
O14733	Q86Y07	1.062E-08	244	6.776E-01	0.183	0.914	0.583
O14733	Q99570	2.093E-09	243	5.931E-01	0.168	0.934	0.227
O14733	P20594	1.123E-08	233	6.298E-01	0.174	0.893	0.265
O14733	P51617	2.079E-08	229	6.377E-01	0.170	0.917	0.447
O14733	Q9BQI3	7.538E-08	228	6.568E-01	0.150	0.934	0.692
O14733	P16066	1.405E-08	225	5.944E-01	0.171	0.938	0.290
O14733	Q8IZE3	3.640E-08	224	6.380E-01	0.148	0.945	0.348
O14733	Q96GX5	3.276E-09	216	5.682E-01	0.216	0.769	0.228
O14733	Q9Y6S9	1.116E-07	215	6.122E-01	0.143	0.924	0.727
O14733	Q58A45	1.055E-07	194	5.553E-01	0.153	0.938	0.333
O14733	O43187	5.351E-07	189	6.369E-01	0.173	0.852	0.464
O14733	O00311	2.852E-05	176	7.800E-01	0.251	0.507	0.251
O14733	Q9BXU1	2.871E-06	176	6.357E-01	0.125	0.928	0.263
O14733	O43683	1.311E-06	173	5.717E-01	0.112	0.979	0.272
O14733	Q9NZJ5	3.592E-06	171	6.269E-01	0.222	0.638	0.184
O14733	Q96S38	9.777E-05	155	6.992E-01	0.238	0.593	0.155
O14733	Q9UPE1	1.048E-06	147	4.827E-01	0.173	0.993	0.439
O14733	Q7Z7A4	1.048E-06	144	4.669E-01	0.126	0.934	0.557
O14733	Q96SB4	6.288E-06	135	5.084E-01	0.149	0.945	0.345
O14733	Q68DX3	2.011E-03	127	7.330E-01	0.121	0.641	0.128
O14733	P78362	6.650E-06	125	4.603E-01	0.164	0.993	0.359
O14733	Q76NI1	3.148E-03	113	6.970E-01	0.131	0.634	0.090
O14733	O60566	1.157E-04	107	4.804E-01	0.118	0.979	0.268
O14733	Q08AE8	5.828E-03	72	4.306E-01	0.129	0.638	0.251
O14733	O14730	1.889E-02	65	4.585E-01	0.130	0.869	0.505
O14733	Q562E7	6.849E-02	60	4.990E-01	0.092	0.534	0.114
O14733	Q9H479	4.405E-03	52	2.636E-01	0.135	0.924	0.948
O14733	A4QPH2	1.277E-02	46	2.832E-01	0.116	0.941	0.581
O14733	Q9HA64	2.644E-02	44	2.657E-01	0.143	0.921	0.945
O14733	P42356	7.661E-02	38	2.846E-01	0.112	0.914	0.151
O14733	Q496M5	3.264E+00	35	6.705E-01	0.162	0.262	0.208
O14733	Q1RMZ1	3.264E+00	34	6.028E-01	0.056	0.183	0.121
O14733	Q9P2X7	4.083E+00	21	3.347E-01	0.113	0.269	0.843
O14733	Q96KX2	2.205E+00	19	2.230E-01	0.152	0.317	0.311
O14733	O75179	8.455E+00	15	3.511E-01	0.072	0.176	0.020
O14733	P49184	5.402E+00	14	2.185E-01	0.064	0.190	0.205
O14733	Q5H9M0	6.759E+00	14	2.476E-01	0.137	0.255	0.108
Q9UM73	Q9UM73	2.080E-48	2009	9.916E-01	0.925	1.000	0.190
Q9UM73	P29376	5.133E-41	1662	9.797E-01	0.726	0.947	0.339
Q9UM73	P08922	3.750E-28	1078	9.465E-01	0.462	0.916	0.122
Q9UM73	P54764	6.079E-25	925	9.117E-01	0.336	0.933	0.283
Q9UM73	P29320	3.473E-25	924	8.921E-01	0.349	0.933	0.287
Q9UM73	P22455	3.884E-25	918	9.157E-01	0.360	0.898	0.359
Q9UM73	P54760	4.314E-24	910	9.187E-01	0.334	0.916	0.280
Q9UM73	P07332	1.489E-24	907	9.147E-01	0.416	0.898	0.322
Q9UM73	P54762	1.408E-24	906	9.015E-01	0.352	0.940	0.288
Q9UM73	P29323	3.647E-24	900	9.011E-01	0.323	0.940	0.268
Q9UM73	P16591	4.826E-24	896	9.146E-01	0.406	0.888	0.316
Q9UM73	P08069	3.473E-25	896	8.765E-01	0.399	0.954	0.219
Q9UM73	P54756	6.385E-24	892	9.127E-01	0.348	0.930	0.268
Q9UM73	O15146	3.261E-24	891	9.051E-01	0.368	0.898	0.337
Q9UM73	Q15375	3.261E-24	891	9.012E-01	0.344	0.940	0.282
Q9UM73	O15197	5.398E-24	887	9.019E-01	0.312	0.916	0.257
Q9UM73	P06213	3.083E-24	887	9.181E-01	0.428	0.888	0.200
Q9UM73	P29322	1.250E-23	885	9.220E-01	0.316	0.930	0.277
Q9UM73	P22607	5.104E-24	884	9.208E-01	0.359	0.898	0.357
Q9UM73	P14616	2.084E-24	883	9.020E-01	0.412	0.912	0.222
Q9UM73	P42681	1.850E-23	873	8.972E-01	0.368	0.898	0.495
Q9UM73	P29317	4.826E-24	873	8.797E-01	0.333	0.947	0.291
Q9UM73	P42680	6.385E-24	872	8.833E-01	0.405	0.909	0.418
Q9UM73	P21709	4.531E-23	863	9.031E-01	0.324	0.940	0.287
Q9UM73	Q13882	2.314E-23	862	9.101E-01	0.385	0.898	0.581
Q9UM73	Q08881	7.553E-24	862	8.785E-01	0.370	0.902	0.424
Q9UM73	P21802	2.069E-23	861	9.225E-01	0.347	0.898	0.351
Q9UM73	P07949	1.057E-23	861	9.072E-01	0.361	0.898	0.263
Q9UM73	P54753	2.738E-23	859	9.004E-01	0.336	0.940	0.286
Q9UM73	Q9H3Y6	2.895E-23	854	9.077E-01	0.363	0.909	0.543
Q9UM73	P42679	2.589E-23	846	8.917E-01	0.397	0.891	0.499
Q9UM73	P11362	4.051E-23	840	9.042E-01	0.360	0.898	0.350
Q9UM73	Q16620	3.831E-23	839	9.029E-01	0.386	0.905	0.344
Q9UM73	Q02763	5.068E-23	838	8.987E-01	0.322	0.937	0.258
Q9UM73	Q9UF33	7.500E-23	836	8.864E-01	0.290	0.937	0.311
Q9UM73	Q14289	8.389E-23	834	8.980E-01	0.329	0.905	0.266
Q9UM73	P35590	8.389E-23	827	8.969E-01	0.347	0.937	0.255
Q9UM73	P07948	6.037E-24	826	8.488E-01	0.343	0.944	0.537
Q9UM73	Q06418	2.719E-22	825	9.237E-01	0.347	0.895	0.313
Q9UM73	P41240	1.837E-22	824	8.949E-01	0.358	0.902	0.571
Q9UM73	P08631	8.447E-24	819	8.427E-01	0.354	0.944	0.521
Q9UM73	Q04912	8.872E-23	816	8.962E-01	0.336	0.947	0.204
Q9UM73	P42684	1.110E-22	814	8.794E-01	0.380	0.884	0.219
Q9UM73	P00519	9.383E-23	813	8.770E-01	0.386	0.888	0.230
Q9UM73	P51813	1.643E-22	805	8.742E-01	0.371	0.898	0.387
Q9UM73	Q06187	6.297E-22	803	8.916E-01	0.376	0.895	0.395
Q9UM73	Q15303	8.811E-22	802	9.018E-01	0.306	0.916	0.209
Q9UM73	P42685	2.173E-22	801	8.860E-01	0.369	0.895	0.523
Q9UM73	P04629	3.597E-22	798	8.938E-01	0.389	0.926	0.366
Q9UM73	P04626	6.660E-22	797	8.822E-01	0.295	0.940	0.222
Q9UM73	P30530	1.174E-22	794	8.665E-01	0.339	0.958	0.337
Q9UM73	P06241	1.943E-22	788	8.633E-01	0.377	0.884	0.479
Q9UM73	Q5JZY3	4.759E-22	788	8.740E-01	0.358	0.940	0.277
Q9UM73	Q05397	1.166E-21	788	8.905E-01	0.346	0.930	0.260
Q9UM73	Q16288	1.042E-21	785	9.005E-01	0.355	0.905	0.358
Q9UM73	Q13308	3.425E-23	785	8.339E-01	0.344	0.961	0.274
Q9UM73	P12931	1.643E-22	784	8.535E-01	0.371	0.895	0.485
Q9UM73	P06239	1.241E-22	783	8.474E-01	0.375	0.944	0.538
Q9UM73	P07333	1.825E-21	782	9.020E-01	0.326	0.898	0.350
Q9UM73	Q01974	8.811E-22	780	8.616E-01	0.327	0.905	0.304
Q9UM73	P00533	1.166E-21	777	8.821E-01	0.292	0.916	0.226
Q9UM73	P51451	2.571E-22	773	8.546E-01	0.366	0.944	0.543
Q9UM73	Q01973	4.023E-22	771	8.525E-01	0.366	0.940	0.317
Q9UM73	P09769	5.323E-22	764	8.470E-01	0.364	0.916	0.509
Q9UM73	P07947	1.042E-21	759	8.580E-01	0.376	0.895	0.479
Q9UM73	Q12866	5.286E-21	746	8.885E-01	0.354	0.916	0.285
Q9UM73	P34925	5.913E-21	743	8.900E-01	0.313	0.916	0.465
Q9UM73	P17948	3.378E-21	743	8.806E-01	0.280	0.923	0.258
Q9UM73	P08581	1.158E-20	742	8.917E-01	0.318	0.916	0.199
Q9UM73	P35916	1.035E-20	737	8.886E-01	0.302	0.923	0.251
Q9UM73	Q16832	1.095E-20	734	8.836E-01	0.311	0.909	0.351
Q9UM73	P43405	7.823E-21	728	8.619E-01	0.336	0.923	0.433
Q9UM73	Q13470	6.946E-20	722	8.951E-01	0.293	0.888	0.405
Q9UM73	Q6J9G0	2.143E-20	718	8.817E-01	0.267	0.951	0.699
Q9UM73	Q07912	3.172E-20	710	8.668E-01	0.338	0.877	0.255
Q9UM73	P35968	2.999E-20	708	8.745E-01	0.290	0.923	0.254
Q9UM73	P16234	6.946E-20	692	8.552E-01	0.285	0.919	0.349
Q9UM73	P43403	2.129E-19	690	8.598E-01	0.312	0.912	0.441
Q9UM73	P10721	8.690E-20	688	8.520E-01	0.280	0.919	0.367
Q9UM73	P36888	2.129E-19	685	8.675E-01	0.295	0.909	0.350
Q9UM73	P09619	8.690E-20	681	8.479E-01	0.264	0.919	0.344
Q9UM73	P23458	1.903E-19	676	8.590E-01	0.278	0.905	0.250
Q9UM73	O60674	3.726E-19	666	8.614E-01	0.257	0.881	0.248
Q9UM73	P21860	2.129E-19	657	8.178E-01	0.265	0.895	0.199
Q9UM73	Q08345	2.518E-19	656	8.538E-01	0.314	0.888	0.333
Q9UM73	P80192	1.598E-18	635	8.378E-01	0.273	0.937	0.255
Q9UM73	P52333	6.477E-18	629	8.504E-01	0.261	0.909	0.256
Q9UM73	Q6ZMQ8	2.114E-18	628	8.494E-01	0.312	0.933	0.214
Q9UM73	Q02779	1.999E-18	622	8.248E-01	0.289	0.937	0.295
Q9UM73	O43318	6.125E-18	615	8.579E-01	0.287	0.923	0.441
Q9UM73	Q96Q04	2.114E-18	615	8.323E-01	0.283	0.926	0.202
Q9UM73	Q16584	4.377E-18	610	8.353E-01	0.306	0.905	0.323
Q9UM73	Q59H18	2.626E-17	604	8.417E-01	0.252	0.912	0.333
Q9UM73	Q5TCX8	3.308E-18	598	8.101E-01	0.291	0.968	0.295
Q9UM73	P29597	2.483E-17	590	8.292E-01	0.274	0.923	0.245
Q9UM73	Q9NYL2	5.438E-17	574	8.131E-01	0.252	0.944	0.336
Q9UM73	O43283	9.520E-17	569	8.461E-01	0.310	0.940	0.270
Q9UM73	Q12852	5.751E-17	565	8.277E-01	0.320	0.944	0.305
Q9UM73	Q8IWU2	9.520E-17	560	8.237E-01	0.277	0.909	0.192
Q9UM73	P15056	2.348E-17	555	7.866E-01	0.286	0.961	0.373
Q9UM73	P10398	9.520E-17	551	8.010E-01	0.284	0.923	0.454
Q9UM73	P04049	1.260E-16	546	8.100E-01	0.289	0.898	0.415
Q9UM73	P00540	2.590E-15	506	8.105E-01	0.201	0.909	0.847
Q9UM73	Q8NFD2	7.557E-16	505	8.079E-01	0.230	0.916	0.367
Q9UM73	Q92918	1.480E-15	502	8.287E-01	0.242	0.877	0.316
Q9UM73	Q56UN5	3.427E-15	500	8.285E-01	0.242	0.905	0.209
Q9UM73	Q9HC98	2.449E-15	494	7.819E-01	0.190	0.891	0.856
Q9UM73	Q6P3R8	6.710E-15	492	8.355E-01	0.255	0.870	0.366
Q9UM73	Q8TDX7	2.316E-15	491	7.805E-01	0.194	0.891	0.897
Q9UM73	O95382	1.643E-14	490	8.508E-01	0.234	0.874	0.206
Q9UM73	Q96S53	1.323E-15	488	7.817E-01	0.229	0.888	0.454
Q9UM73	Q6XUX3	1.242E-14	488	8.313E-01	0.229	0.874	0.279
Q9UM73	Q96GD4	6.344E-15	485	8.317E-01	0.231	0.891	0.756
Q9UM73	Q8IVH8	1.851E-15	484	8.044E-01	0.213	0.919	0.322
Q9UM73	Q6VAB6	1.469E-14	483	8.115E-01	0.185	0.884	0.284
Q9UM73	P57078	3.403E-14	482	8.340E-01	0.212	0.895	0.334
Q9UM73	Q15569	4.054E-15	481	7.800E-01	0.252	0.905	0.428
Q9UM73	O43353	2.572E-14	477	8.267E-01	0.249	0.905	0.530
Q9UM73	Q9H2G2	1.643E-14	476	8.307E-01	0.235	0.867	0.210
Q9UM73	O14965	2.174E-14	470	8.294E-01	0.244	0.902	0.653
Q9UM73	Q9NWZ3	4.287E-15	470	7.674E-01	0.262	0.867	0.589
Q9UM73	P51956	1.838E-14	470	8.093E-01	0.221	0.905	0.534
Q9UM73	Q13555	2.720E-14	470	8.192E-01	0.192	0.902	0.486
Q9UM73	P53667	8.452E-16	470	7.455E-01	0.235	0.968	0.464
Q9UM73	Q9UQB9	3.240E-15	469	7.806E-01	0.246	0.940	0.867
Q9UM73	Q13557	7.882E-14	469	8.395E-01	0.199	0.884	0.529
Q9UM73	Q96QS6	3.599E-14	465	8.105E-01	0.167	0.912	0.696
Q9UM73	P27037	1.469E-14	464	8.032E-01	0.226	0.877	0.569
Q9UM73	Q13705	1.944E-14	462	8.031E-01	0.212	0.895	0.578
Q9UM73	P36894	7.505E-15	462	7.784E-01	0.218	0.930	0.611
Q9UM73	O00238	4.534E-15	461	7.634E-01	0.204	0.937	0.651
Q9UM73	Q13418	1.111E-14	460	7.783E-01	0.241	0.923	0.602
Q9UM73	Q13554	1.380E-13	460	8.360E-01	0.192	0.884	0.396
Q9UM73	P53355	1.242E-14	459	7.900E-01	0.209	0.926	0.194
Q9UM73	Q9H4A3	1.050E-14	459	7.823E-01	0.247	0.877	0.111
Q9UM73	Q13546	2.056E-14	458	7.851E-01	0.227	0.923	0.426
Q9UM73	Q9UEE5	4.503E-14	457	8.259E-01	0.206	0.884	0.650
Q9UM73	P51955	1.838E-14	457	8.012E-01	0.207	0.912	0.627
Q9UM73	Q9Y572	3.218E-14	457	7.867E-01	0.211	0.916	0.539
Q9UM73	Q7L7X3	8.336E-14	457	8.239E-01	0.245	0.898	0.265
Q9UM73	Q99683	1.234E-13	457	8.484E-01	0.219	0.881	0.197
Q9UM73	Q38SD2	6.663E-14	456	8.191E-01	0.208	0.933	0.150
Q9UM73	Q04771	1.738E-14	455	7.836E-01	0.216	0.909	0.593
Q9UM73	Q9UKE5	4.503E-14	455	8.114E-01	0.216	0.933	0.208
Q9UM73	Q9UQM7	1.380E-13	454	8.325E-01	0.194	0.874	0.550
Q9UM73	Q8IVT5	2.432E-14	454	7.769E-01	0.205	0.884	0.295
Q9UM73	O00506	1.643E-14	452	7.709E-01	0.243	0.891	0.627
Q9UM73	Q9BYP7	5.672E-15	452	7.515E-01	0.251	0.923	0.153
Q9UM73	Q6PHR2	1.234E-13	451	8.259E-01	0.224	0.870	0.549
Q9UM73	P53671	4.534E-15	450	7.236E-01	0.233	0.940	0.461
Q9UM73	Q9NQU5	2.300E-14	450	7.683E-01	0.230	0.937	0.389
Q9UM73	O95819	4.503E-14	450	7.909E-01	0.213	0.951	0.227
Q9UM73	Q96J92	6.300E-14	450	8.021E-01	0.233	0.877	0.212
Q9UM73	Q13163	6.300E-14	448	7.961E-01	0.231	0.912	0.598
Q9UM73	Q8NG66	2.720E-14	448	7.748E-01	0.217	0.947	0.436
Q9UM73	Q8N4C8	7.453E-14	448	8.141E-01	0.231	0.909	0.209
Q9UM73	Q9UL54	7.047E-14	447	8.084E-01	0.223	0.891	0.213
Q9UM73	O43293	1.103E-13	446	8.199E-01	0.204	0.912	0.615
Q9UM73	Q96NX5	3.806E-14	444	7.836E-01	0.207	0.891	0.557
Q9UM73	Q13188	2.174E-14	444	7.676E-01	0.217	0.909	0.542
Q9UM73	O94768	1.166E-13	443	8.236E-01	0.223	0.884	0.720
Q9UM73	P36897	1.111E-14	443	7.515E-01	0.197	0.937	0.650
Q9UM73	P53350	5.036E-14	443	7.719E-01	0.211	0.940	0.446
Q9UM73	Q86SG6	2.284E-13	442	8.263E-01	0.219	0.884	0.377
Q9UM73	Q15418	9.324E-14	442	8.057E-01	0.214	0.898	0.361
Q9UM73	P36896	5.326E-14	441	7.846E-01	0.201	0.909	0.598
Q9UM73	O95747	8.877E-15	441	7.484E-01	0.221	0.926	0.571
Q9UM73	Q9C098	1.305E-13	441	8.190E-01	0.202	0.944	0.446
Q9UM73	O00444	3.022E-13	441	8.371E-01	0.200	0.881	0.265
Q9UM73	O75385	3.218E-14	441	7.770E-01	0.240	0.891	0.250
Q9UM73	Q32MK0	2.159E-13	439	8.240E-01	0.214	0.902	0.335
Q9UM73	P51957	3.998E-13	438	8.318E-01	0.232	0.891	0.321
Q9UM73	Q9Y2U5	3.022E-13	436	8.198E-01	0.221	0.912	0.444
Q9UM73	Q6ZN16	3.780E-13	436	8.324E-01	0.218	0.849	0.197
Q9UM73	Q7Z2Y5	4.762E-14	436	7.841E-01	0.231	0.923	0.200
Q9UM73	Q9Y4K4	5.672E-15	435	7.491E-01	0.222	0.916	0.339
Q9UM73	Q9H2K8	3.806E-14	434	7.686E-01	0.233	0.926	0.317
Q9UM73	Q16566	8.816E-14	432	7.880E-01	0.188	0.895	0.562
Q9UM73	Q6P2M8	7.882E-14	431	7.889E-01	0.211	0.884	0.761
Q9UM73	Q8NB16	2.284E-13	431	8.031E-01	0.217	0.895	0.586
Q9UM73	O94804	2.415E-13	430	8.168E-01	0.226	0.870	0.269
Q9UM73	Q9UIK4	2.857E-13	429	8.088E-01	0.197	0.916	0.751
Q9UM73	Q9Y3S1	4.026E-14	429	7.658E-01	0.254	0.884	0.117
Q9UM73	Q9H4B4	2.702E-13	428	8.054E-01	0.232	0.898	0.409
Q9UM73	Q13043	1.469E-14	427	7.382E-01	0.215	0.891	0.579
Q9UM73	Q15349	3.380E-13	425	8.098E-01	0.227	0.888	0.357
Q9UM73	Q9Y6E0	2.415E-13	423	7.758E-01	0.243	0.909	0.614
Q9UM73	Q15746	5.289E-13	423	7.982E-01	0.197	0.926	0.140
Q9UM73	Q8NER5	4.026E-14	422	7.406E-01	0.212	0.933	0.661
Q9UM73	Q9UK32	1.305E-13	422	7.754E-01	0.183	0.937	0.409
Q9UM73	Q13233	4.228E-13	422	7.960E-01	0.213	0.863	0.175
Q9UM73	P57059	2.284E-13	419	7.769E-01	0.193	0.937	0.346
Q9UM73	Q8NCB2	3.998E-13	418	7.985E-01	0.156	0.905	0.561
Q9UM73	Q8IVW4	6.257E-13	417	8.060E-01	0.223	0.888	0.486
Q9UM73	Q12851	5.326E-14	417	7.612E-01	0.233	0.916	0.348
Q9UM73	O14936	5.916E-13	417	7.966E-01	0.202	0.891	0.286
Q9UM73	Q96PY6	4.472E-13	417	7.910E-01	0.200	0.874	0.209
Q9UM73	P11801	6.663E-14	416	7.390E-01	0.172	0.993	0.717
Q9UM73	O96013	7.401E-13	416	7.958E-01	0.199	0.884	0.437
Q9UM73	Q8IYT8	5.594E-13	416	8.016E-01	0.237	0.888	0.263
Q9UM73	Q9NYY3	2.857E-13	415	7.680E-01	0.193	0.958	0.400
Q9UM73	Q5S007	1.813E-12	415	8.165E-01	0.242	0.909	0.109
Q9UM73	Q9P286	2.554E-13	413	7.654E-01	0.185	0.895	0.388
Q9UM73	O60285	8.755E-13	411	8.012E-01	0.218	0.874	0.386
Q9UM73	P51812	5.289E-13	411	7.973E-01	0.221	0.888	0.354
Q9UM73	Q6P0Q8	2.042E-13	411	7.738E-01	0.167	0.937	0.166
Q9UM73	Q9H093	1.370E-12	410	8.061E-01	0.233	0.870	0.401
Q9UM73	Q9NRP7	1.533E-12	409	8.281E-01	0.205	0.832	0.183
Q9UM73	O75716	3.780E-13	408	7.826E-01	0.195	0.912	0.915
Q9UM73	P37023	1.931E-13	408	7.618E-01	0.239	0.937	0.624
Q9UM73	P37173	2.857E-13	408	7.631E-01	0.198	0.902	0.536
Q9UM73	Q16816	1.714E-12	407	8.168E-01	0.185	0.863	0.693
Q9UM73	Q16671	3.574E-13	407	7.609E-01	0.204	0.909	0.550
Q9UM73	Q86YV6	1.036E-12	406	7.850E-01	0.174	0.905	0.724
Q9UM73	Q9P289	5.289E-13	406	7.629E-01	0.226	0.891	0.642
Q9UM73	O94806	1.370E-12	406	8.018E-01	0.201	0.919	0.302
Q9UM73	Q9Y6R4	4.441E-12	406	8.081E-01	0.205	0.919	0.170
Q9UM73	P22612	1.714E-12	405	8.158E-01	0.200	0.839	0.689
Q9UM73	P51817	2.702E-13	405	7.655E-01	0.181	0.940	0.788
Q9UM73	O96017	1.459E-13	405	7.392E-01	0.226	0.947	0.552
Q9UM73	Q13153	3.356E-12	405	8.213E-01	0.233	0.877	0.472
Q9UM73	P20794	1.380E-13	404	7.307E-01	0.207	0.870	0.456
Q9UM73	Q8N568	1.621E-12	403	7.918E-01	0.212	0.863	0.336
