Q02750	sp|Q6J9G0|	29.293	66	7.84e-10	58.9
Q02750	sp|P21127|	27.461	63	9.47e-10	58.9
Q02750	sp|P06213|	23.256	67	1.02e-09	58.9
Q02750	sp|P15056|	26.887	69	1.03e-09	58.9
Q02750	sp|Q5S007|	26.667	89	1.11e-09	58.9
Q02750	sp|P35968|	32.000	32	1.13e-09	58.9
Q02750	sp|Q01973|	23.944	64	1.47e-09	58.5
Q02750	sp|P57078|	23.223	67	1.58e-09	58.2
Q02750	sp|Q9UQ07|	25.510	65	1.76e-09	57.8
Q02750	sp|Q14289|	24.809	87	1.95e-09	58.2
Q02750	sp|Q9HBH9|	24.806	79	1.99e-09	57.8
Q02750	sp|Q9UF33|	33.333	42	2.57e-09	57.8
Q02750	sp|P14616|	22.685	67	3.38e-09	57.4
Q02750	sp|Q9P1W9|	28.025	53	3.64e-09	56.2
Q02750	sp|P10398|	28.095	69	3.69e-09	57.0
Q02750	sp|Q96S38|	33.333	37	4.06e-09	57.0
Q02750	sp|P29322|	28.395	53	4.23e-09	57.0
Q02750	sp|P49336|	27.273	49	4.34e-09	56.6
Q02750	sp|Q9BQI3|	29.907	55	7.53e-09	56.2
Q02750	sp|Q9BQI3|	36.620	55	0.002	39.7
Q02750	sp|P17948|	33.000	32	7.79e-09	56.2
Q02750	sp|P49760|	26.754	69	7.86e-09	55.8
Q02750	sp|P20594|	24.082	79	8.03e-09	56.2
Q02750	sp|Q9H3Y6|	26.452	51	8.28e-09	55.8
Q02750	sp|P27037|	31.783	38	1.10e-08	55.5
Q02750	sp|P30530|	25.287	56	1.30e-08	55.5
Q02750	sp|Q9NZJ5|	35.000	52	1.30e-08	55.5
Q02750	sp|Q9NZJ5|	35.821	52	9.06e-05	43.5
Q02750	sp|P35916|	31.000	32	1.31e-08	55.5
Q02750	sp|Q01974|	23.041	67	1.51e-08	55.5
Q02750	sp|O00238|	22.464	85	2.30e-08	54.3
Q02750	sp|Q5JZY3|	23.790	83	4.04e-08	53.9
Q02750	sp|Q13705|	32.609	41	4.14e-08	53.5
Q02750	sp|P16066|	22.519	85	4.30e-08	53.9
Q02750	sp|P09619|	33.000	32	4.42e-08	53.9
Q02750	sp|Q8N165|	26.667	39	5.52e-08	52.8
Q02750	sp|P30291|	23.762	93	6.12e-08	53.1
Q02750	sp|Q8IW41|	23.311	90	6.53e-08	53.1
Q02750	sp|P16234|	32.000	32	7.29e-08	53.1
Q02750	sp|P36894|	30.323	45	7.43e-08	52.8
Q02750	sp|P34925|	23.116	64	7.70e-08	52.8
Q02750	sp|P07333|	33.000	32	8.31e-08	53.1
Q02750	sp|Q04771|	24.590	72	1.09e-07	52.4
Q02750	sp|P25092|	24.779	73	1.23e-07	52.4
Q02750	sp|Q8TDR2|	27.941	39	1.26e-07	52.4
Q02750	sp|Q8NFD2|	26.291	67	1.51e-07	52.0
Q02750	sp|Q8N2I9|	28.814	39	1.55e-07	51.6
Q02750	sp|Q06418|	23.109	74	1.76e-07	52.0
Q02750	sp|Q9UM73|	22.807	89	1.86e-07	52.0
Q02750	sp|P36897|	28.655	51	2.68e-07	51.2
Q02750	sp|P51617|	20.188	66	2.76e-07	51.2
Q02750	sp|P0C1S8|	25.850	46	3.26e-07	50.8
Q02750	sp|Q8NE28|	28.834	51	6.49e-07	50.1
Q02750	sp|Q9NSY1|	27.570	65	6.74e-07	50.1
Q02750	sp|Q76MJ5|	28.652	56	1.05e-06	49.7
Q02750	sp|P36896|	27.536	63	1.49e-06	48.9
Q02750	sp|Q13308|	25.000	49	1.57e-06	48.9
Q02750	sp|Q12866|	22.543	57	2.23e-06	48.5
Q02750	sp|P37023|	25.000	63	2.49e-06	48.1
Q02750	sp|Q8NER5|	28.814	51	2.51e-06	48.1
Q02750	sp|Q96RU8|	27.972	46	3.25e-06	47.8
Q02750	sp|Q9UHY1|	22.907	69	3.31e-06	47.8
Q02750	sp|Q9H422|	22.857	68	3.50e-06	48.1
Q02750	sp|Q86Z02|	24.186	68	4.14e-06	47.8
Q02750	sp|P29376|	24.402	64	5.01e-06	47.4
Q02750	sp|P19784|	31.915	31	5.07e-06	47.0
Q02750	sp|P0C263|	23.923	68	5.63e-06	47.0
Q02750	sp|Q9UPE1|	28.188	49	5.63e-06	47.0
Q02750	sp|Q9UPE1|	42.105	49	0.039	35.0
Q02750	sp|Q8NCB2|	22.283	62	7.21e-06	46.6
Q02750	sp|Q9Y616|	23.445	66	9.97e-06	46.2
Q02750	sp|Q9H2X6|	23.810	68	1.18e-05	46.2
Q02750	sp|O14976|	24.167	67	1.53e-05	46.2
Q02750	sp|O75716|	29.825	34	1.87e-05	45.1
Q02750	sp|P0C264|	26.471	46	1.98e-05	45.1
Q02750	sp|Q6XUX3|	27.103	37	2.54e-05	45.4
Q02750	sp|Q2M2I8|	24.138	51	2.80e-05	45.1
Q02750	sp|Q8TAS1|	32.653	30	3.21e-05	44.7
Q02750	sp|Q96SB4|	29.688	53	4.11e-05	44.7
Q02750	sp|Q96SB4|	41.026	53	0.021	36.2
Q02750	sp|Q13873|	26.633	59	4.30e-05	44.7
Q02750	sp|Q92519|	28.689	39	4.34e-05	43.9
Q02750	sp|P68400|	25.385	42	8.28e-05	43.1
Q02750	sp|P49761|	25.114	66	9.27e-05	43.1
Q02750	sp|Q96RU7|	22.513	63	1.11e-04	42.7
Q02750	sp|O15197|	23.645	68	1.14e-04	43.1
Q02750	sp|P78362|	29.752	49	1.51e-04	42.7
Q02750	sp|P78362|	42.105	49	0.015	36.6
Q02750	sp|Q8NEV1|	24.615	42	3.03e-04	41.6
Q02750	sp|Q9HCP0|	25.926	32	6.94e-04	40.4
Q02750	sp|Q5TCY1|	30.435	35	0.001	40.4
Q02750	sp|P78368|	27.778	32	0.001	39.7
Q02750	sp|O75460|	26.263	60	0.001	40.0
Q02750	sp|Q9Y6M4|	26.852	32	0.002	39.3
Q02750	sp|P51841|	27.368	32	0.002	39.7
Q02750	sp|Q6IQ55|	29.213	26	0.003	38.9
Q02750	sp|Q96Q04|	21.356	88	0.003	38.9
Q02750	sp|P49674|	24.113	44	0.008	37.0
Q02750	sp|Q9Y6S9|	25.203	40	0.008	37.4
Q02750	sp|Q99986|	22.835	39	0.013	36.6
Q02750	sp|P48730|	24.113	44	0.013	36.6
Q02750	sp|Q8N752|	25.166	47	0.021	35.8
Q02750	sp|Q8IWU2|	21.514	78	0.026	35.8
Q02750	sp|Q16671|	25.954	35	0.044	35.0
Q02750	sp|O00311|	27.660	47	0.046	35.0
Q02750	sp|O00311|	25.352	47	0.31	32.3
Q02750	sp|O43187|	23.301	66	0.049	35.0
Q02750	sp|Q6P3W7|	24.211	27	0.083	34.3
Q02750	sp|P48729|	25.166	47	0.11	33.5
Q02750	sp|Q9NSY0|	21.586	71	0.12	33.5
Q02750	sp|Q05823|	24.762	34	0.26	32.7
Q02750	sp|Q8IYB8|	30.000	23	0.91	30.8
Q02750	sp|Q9BXU1|	32.609	31	1.8	30.0
Q02750	sp|Q8N3J5|	36.957	16	3.6	28.9
Q02750	sp|Q13535|	29.032	21	3.6	29.3
Q02750	sp|Q9HAT8|	26.923	26	4.0	28.9
Q02750	sp|Q6ZMQ8|	20.513	49	4.8	28.5
Q02750	sp|Q86XM0|	26.415	34	6.5	28.1
Q02750	sp|Q96KG9|	24.084	58	7.4	28.1
P43405	sp|P43405|	96.703	99	0.0	540
P43405	sp|P43403|	60.949	99	2.15e-115	343
P43405	sp|P00519|	42.969	93	9.16e-62	209
P43405	sp|P42684|	42.105	97	2.27e-61	208
P43405	sp|Q05397|	41.200	90	1.23e-60	206
P43405	sp|P42685|	39.326	96	2.15e-60	198
P43405	sp|P00533|	42.276	88	5.95e-60	204
P43405	sp|Q15303|	42.276	88	2.90e-58	199
P43405	sp|Q14289|	40.945	91	1.11e-57	197
P43405	sp|P04626|	41.870	88	4.10e-57	196
P43405	sp|P16591|	41.036	90	9.12e-57	194
P43405	sp|P07332|	38.806	95	9.78e-57	194
P43405	sp|P06239|	38.889	99	1.23e-56	188
P43405	sp|P54762|	39.600	88	4.33e-55	190
P43405	sp|P08631|	38.403	96	5.04e-55	184
P43405	sp|Q07912|	39.526	89	1.43e-54	189
P43405	sp|P42679|	41.365	92	2.99e-54	182
P43405	sp|P07947|	37.643	96	6.84e-54	182
P43405	sp|P29323|	37.549	90	2.94e-53	185
P43405	sp|P29320|	39.921	90	5.07e-53	184
P43405	sp|P21709|	37.008	91	1.46e-52	183
P43405	sp|P41240|	41.200	91	1.57e-52	176
P43405	sp|P07948|	38.023	96	4.28e-52	177
P43405	sp|P06241|	37.549	92	6.67e-52	177
P43405	sp|P29322|	39.526	90	1.98e-51	180
P43405	sp|P30530|	36.201	96	5.96e-51	178
P43405	sp|P54756|	38.132	92	6.03e-51	178
P43405	sp|P54753|	38.000	88	1.31e-50	177
P43405	sp|P54764|	37.308	93	1.48e-50	177
P43405	sp|P12931|	36.882	96	1.70e-50	173
P43405	sp|P29317|	39.044	89	1.72e-50	177
P43405	sp|Q15375|	38.168	93	1.90e-50	177
P43405	sp|Q08881|	39.506	88	1.93e-50	174
P43405	sp|P42680|	38.843	88	2.15e-50	174
P43405	sp|Q9H3Y6|	40.637	91	5.26e-50	171
P43405	sp|P51451|	37.945	92	6.27e-50	171
P43405	sp|P21860|	38.400	88	7.02e-50	175
P43405	sp|P09769|	36.502	96	1.41e-49	170
P43405	sp|Q12866|	35.870	95	1.85e-49	174
P43405	sp|Q01973|	35.531	92	1.97e-49	174
P43405	sp|Q06187|	39.286	92	2.82e-49	171
P43405	sp|P54760|	36.154	91	4.50e-49	173
P43405	sp|P51813|	39.683	92	4.75e-49	171
P43405	sp|P07949|	36.525	92	1.01e-48	172
P43405	sp|P42681|	36.735	89	6.75e-48	166
P43405	sp|O15146|	35.461	89	7.78e-48	169
P43405	sp|Q13308|	36.047	88	1.36e-47	169
P43405	sp|Q9UF33|	33.788	90	3.03e-47	167
P43405	sp|P35590|	35.531	93	1.84e-46	166
P43405	sp|Q06418|	31.835	91	4.83e-46	164
P43405	sp|Q04912|	36.782	91	9.74e-46	163
P43405	sp|Q13882|	35.156	92	3.58e-45	157
P43405	sp|P23458|	37.500	89	5.01e-45	161
P43405	sp|P23458|	29.046	89	5.61e-22	94.7
P43405	sp|Q01974|	34.672	92	1.43e-44	160
P43405	sp|Q5JZY3|	36.434	93	1.51e-44	160
P43405	sp|O60674|	35.055	91	3.06e-44	159
P43405	sp|O60674|	28.517	91	2.69e-24	101
P43405	sp|P08581|	34.962	94	8.74e-44	158
P43405	sp|P29376|	35.075	91	9.07e-44	157
P43405	sp|P08069|	32.963	92	1.12e-43	157
P43405	sp|P29597|	37.879	89	1.31e-43	157
P43405	sp|P29597|	29.130	89	2.79e-21	92.8
P43405	sp|P22455|	35.338	88	1.36e-43	157
P43405	sp|Q02763|	36.090	90	5.01e-43	155
P43405	sp|P52333|	36.604	89	5.16e-43	155
P43405	sp|P52333|	28.906	89	1.11e-21	94.0
P43405	sp|Q16288|	33.333	91	1.25e-42	154
P43405	sp|P06213|	32.721	93	1.98e-42	154
P43405	sp|Q9UM73|	36.496	94	2.95e-42	153
P43405	sp|P08922|	34.058	93	3.29e-42	153
P43405	sp|Q16620|	33.457	91	5.81e-42	152
P43405	sp|Q16832|	32.990	94	3.92e-41	150
P43405	sp|P21802|	36.000	91	4.16e-41	150
P43405	sp|P14616|	30.824	93	5.43e-41	150
P43405	sp|P04629|	32.593	91	6.35e-41	149
P43405	sp|P11362|	35.145	92	8.15e-41	149
P43405	sp|P22607|	35.379	92	8.28e-41	149
P43405	sp|Q13470|	33.992	89	6.57e-40	145
P43405	sp|Q08345|	32.530	79	8.27e-38	140
P43405	sp|P10721|	45.578	53	5.49e-37	138
P43405	sp|P07333|	40.123	59	1.07e-36	137
P43405	sp|O15197|	34.025	87	2.68e-34	130
P43405	sp|P17948|	41.139	57	1.34e-33	128
P43405	sp|P34925|	30.483	93	1.71e-33	127
P43405	sp|P16234|	43.333	54	1.72e-33	128
P43405	sp|P35968|	43.421	55	6.53e-33	126
P43405	sp|P36888|	41.060	55	6.80e-33	126
P43405	sp|P09619|	41.060	55	1.51e-32	125
P43405	sp|P80192|	32.342	93	1.07e-31	123
P43405	sp|P35916|	42.361	52	4.06e-31	121
P43405	sp|Q96Q04|	29.348	91	1.21e-30	120
P43405	sp|Q9NYL2|	32.922	88	1.82e-30	119
P43405	sp|Q12852|	30.502	95	1.93e-30	119
P43405	sp|Q16584|	32.472	94	2.68e-30	119
P43405	sp|O43283|	29.880	93	1.84e-29	116
P43405	sp|Q02779|	32.296	90	1.86e-27	110
P43405	sp|Q5TCX8|	31.502	90	2.71e-27	110
P43405	sp|Q13546|	31.095	96	6.59e-26	106
P43405	sp|Q6ZMQ8|	28.731	91	5.71e-25	103
P43405	sp|Q8IWU2|	28.676	92	6.43e-25	103
P43405	sp|Q6PHR2|	27.344	92	6.86e-24	99.8
P43405	sp|Q6J9G0|	29.268	72	1.05e-23	99.0
P43405	sp|Q9Y572|	31.801	89	4.47e-22	94.7
P43405	sp|Q15418|	26.217	94	9.75e-22	94.0
P43405	sp|Q15418|	22.165	94	5.28e-10	59.3
P43405	sp|P51812|	25.940	94	1.44e-21	93.6
P43405	sp|P51812|	21.939	94	5.94e-11	62.0
P43405	sp|P15056|	27.341	91	1.56e-21	93.6
P43405	sp|Q15349|	26.316	94	1.61e-21	93.6
P43405	sp|Q15349|	22.959	94	7.43e-12	64.7
P43405	sp|Q59H18|	26.877	90	3.22e-21	92.4
P43405	sp|P04049|	28.287	88	6.39e-21	91.7
P43405	sp|Q9UK32|	26.641	93	1.13e-20	90.9
P43405	sp|Q9UK32|	21.939	93	4.18e-10	59.7
P43405	sp|Q96L34|	30.698	77	1.24e-20	90.9
P43405	sp|Q8NG66|	26.996	93	4.26e-20	89.4
P43405	sp|O43318|	28.571	93	7.43e-20	88.6
P43405	sp|P10398|	26.966	91	9.68e-20	88.2
P43405	sp|P57078|	31.395	88	1.24e-19	87.8
P43405	sp|Q13043|	30.698	75	1.56e-19	87.4
P43405	sp|P27448|	30.047	77	1.69e-19	87.4
P43405	sp|Q9P0L2|	30.986	77	3.46e-19	86.7
P43405	sp|O60285|	28.302	76	3.53e-19	86.7
P43405	sp|Q13188|	31.313	71	4.79e-19	85.9
P43405	sp|O96017|	30.144	71	1.17e-18	84.7
P43405	sp|Q8NEV4|	26.357	88	1.37e-18	85.1
P43405	sp|Q8IY84|	30.660	76	1.76e-18	84.0
P43405	sp|Q9UEE5|	30.882	72	1.83e-18	84.0
P43405	sp|Q9HC98|	24.031	90	3.10e-18	82.4
P43405	sp|P22612|	26.154	94	3.28e-18	82.8
P43405	sp|Q32MK0|	27.686	88	3.37e-18	83.6
P43405	sp|Q7KZI7|	30.986	77	3.49e-18	83.6
P43405	sp|P36507|	26.104	90	3.58e-18	82.8
P43405	sp|Q38SD2|	28.179	93	3.74e-18	84.0
P43405	sp|Q9H0K1|	29.648	71	5.90e-18	83.2
P43405	sp|Q9Y6E0|	24.701	87	7.43e-18	82.4
P43405	sp|O43293|	25.472	74	1.02e-17	82.0
P43405	sp|Q8TDX7|	23.247	96	1.17e-17	80.5
P43405	sp|Q5S007|	27.636	94	1.73e-17	82.0
P43405	sp|Q9H1R3|	29.717	76	1.81e-17	81.3
P43405	sp|Q9H093|	28.431	71	2.36e-17	81.3
P43405	sp|P53671|	25.940	89	2.47e-17	80.9
P43405	sp|Q13131|	31.122	70	2.52e-17	80.9
P43405	sp|P57058|	29.851	71	3.13e-17	80.9
P43405	sp|Q6ZWH5|	25.781	88	3.21e-17	80.9
P43405	sp|P53667|	24.521	89	3.29e-17	80.9
P43405	sp|Q9Y2K2|	28.037	77	3.34e-17	80.9
P43405	sp|O00506|	26.357	90	3.41e-17	80.1
P43405	sp|Q8IYT8|	27.193	80	3.47e-17	80.9
P43405	sp|Q9NRH2|	25.391	90	4.13e-17	80.5
P43405	sp|P17252|	29.187	73	4.51e-17	80.5
P43405	sp|Q96S53|	25.292	92	5.02e-17	80.1
P43405	sp|Q9P289|	24.900	87	1.09e-16	78.6
P43405	sp|O75385|	27.948	80	1.29e-16	79.0
P43405	sp|P53355|	25.000	75	1.43e-16	79.0
P43405	sp|Q86YV6|	28.641	73	1.50e-16	78.2
P43405	sp|P54646|	30.102	70	1.75e-16	78.6
P43405	sp|Q56UN5|	27.200	87	1.76e-16	79.0
P43405	sp|P57059|	27.053	72	1.85e-16	78.6
P43405	sp|Q8WU08|	25.106	83	2.10e-16	77.8
P43405	sp|Q6P3R8|	23.482	89	2.68e-16	78.2
P43405	sp|Q9NY57|	24.701	87	2.71e-16	77.4
P43405	sp|O00444|	28.205	70	2.77e-16	78.2
P43405	sp|Q9BYT3|	26.872	76	5.74e-16	77.0
P43405	sp|Q8NB16|	24.444	91	6.87e-16	76.6
P43405	sp|P51955|	23.320	88	7.02e-16	76.6
P43405	sp|Q9UIK4|	24.528	75	7.07e-16	76.3
P43405	sp|P05771|	29.268	73	7.92e-16	76.6
P43405	sp|Q02750|	26.531	90	8.51e-16	75.9
P43405	sp|Q15746|	27.885	75	9.29e-16	76.6
P43405	sp|Q9UQB9|	26.357	91	1.07e-15	75.1
P43405	sp|Q8NFD2|	28.378	76	1.27e-15	76.3
P43405	sp|O43353|	27.925	87	1.61e-15	75.5
P43405	sp|O14920|	27.317	70	1.76e-15	75.5
P43405	sp|O75582|	25.446	79	1.88e-15	75.5
P43405	sp|O75582|	25.229	79	4.48e-11	62.4
P43405	sp|O95747|	26.812	92	2.20e-15	75.1
P43405	sp|O94804|	24.314	89	2.61e-15	75.1
P43405	sp|Q8IWB6|	25.743	71	2.82e-15	75.1
P43405	sp|P22694|	24.409	89	3.89e-15	73.9
P43405	sp|Q86SG6|	25.397	68	6.14e-15	73.9
P43405	sp|Q9NRP7|	24.038	75	7.65e-15	73.9
P43405	sp|Q13163|	27.941	74	8.39e-15	73.2
P43405	sp|Q13233|	26.291	77	8.65e-15	73.9
P43405	sp|Q86UE8|	32.164	56	9.60e-15	73.6
P43405	sp|P41743|	26.923	73	1.21e-14	73.2
P43405	sp|Q04759|	28.311	76	1.47e-14	72.8
P43405	sp|P23443|	27.451	71	1.52e-14	72.8
P43405	sp|Q8WXR4|	25.984	87	1.54e-14	73.2
P43405	sp|Q05655|	30.000	72	2.36e-14	72.4
P43405	sp|P17612|	23.106	94	2.59e-14	71.6
P43405	sp|P19525|	29.661	43	2.61e-14	72.0
P43405	sp|O43930|	24.870	70	3.18e-14	70.5
P43405	sp|O14965|	25.403	88	3.79e-14	71.2
P43405	sp|Q9NWZ3|	27.962	72	5.52e-14	70.9
P43405	sp|Q9UKI8|	31.548	56	5.67e-14	71.2
P43405	sp|P28482|	28.205	68	6.31e-14	70.5
P43405	sp|O15111|	25.243	71	6.41e-14	70.9
P43405	sp|O94768|	26.291	75	6.90e-14	70.5
P43405	sp|Q13976|	28.283	71	9.58e-14	70.5
P43405	sp|Q8IWQ3|	27.136	71	1.11e-13	70.5
P43405	sp|Q9UEW8|	25.283	88	1.16e-13	70.1
P43405	sp|Q00532|	24.084	68	1.27e-13	69.3
P43405	sp|Q14004|	26.230	83	1.42e-13	70.1
P43405	sp|Q13177|	23.361	87	1.51e-13	69.7
P43405	sp|Q8TD08|	26.000	68	1.53e-13	69.7
P43405	sp|O15075|	27.723	72	1.56e-13	69.7
P43405	sp|Q9H2G2|	24.900	87	1.66e-13	70.1
P43405	sp|Q96PY6|	23.404	68	1.83e-13	69.7
P43405	sp|Q9BXA7|	29.208	70	2.54e-13	68.6
P43405	sp|Q96Q40|	26.222	81	2.61e-13	68.9
P43405	sp|Q00535|	26.106	81	2.89e-13	67.8
P43405	sp|P11802|	27.094	68	3.18e-13	67.8
P43405	sp|Q6A1A2|	25.743	72	3.25e-13	68.6
P43405	sp|Q16566|	26.601	74	3.81e-13	68.6
P43405	sp|Q6SA08|	26.961	67	4.46e-13	67.8
P43405	sp|Q15139|	27.861	71	5.63e-13	68.2
P43405	sp|P06493|	24.664	79	6.31e-13	67.0
P43405	sp|P51957|	27.083	67	6.52e-13	68.2
P43405	sp|Q96PF2|	27.111	78	6.72e-13	67.4
P43405	sp|Q9UL54|	27.749	66	6.75e-13	68.2
P43405	sp|Q96NX5|	30.811	66	7.06e-13	67.8
P43405	sp|Q92772|	25.654	66	7.42e-13	67.8
P43405	sp|Q5MAI5|	29.146	71	7.89e-13	67.4
P43405	sp|Q14012|	30.645	66	1.10e-12	66.6
P43405	sp|P05129|	30.345	51	1.16e-12	67.4
P43405	sp|Q9UHD2|	25.207	80	1.18e-12	67.4
P43405	sp|Q13237|	25.217	83	1.27e-12	67.0
P43405	sp|Q8IZL9|	26.455	67	1.36e-12	66.2
P43405	sp|O15530|	25.248	72	1.44e-12	67.0
P43405	sp|O00141|	25.243	74	1.50e-12	66.6
P43405	sp|Q9HBY8|	23.938	93	1.68e-12	66.2
P43405	sp|Q9BZL6|	28.358	71	1.76e-12	66.6
P43405	sp|Q6P2M8|	31.915	67	1.81e-12	65.9
P43405	sp|Q00534|	25.439	79	1.98e-12	65.9
P43405	sp|P51817|	23.980	70	2.06e-12	65.9
P43405	sp|Q9UBS0|	24.752	70	2.13e-12	66.2
P43405	sp|Q9NQU5|	27.778	78	2.20e-12	66.2
P43405	sp|Q15569|	25.789	68	2.32e-12	66.2
P43405	sp|Q9NYV4|	26.230	83	2.40e-12	66.6
P43405	sp|O94806|	27.861	71	2.65e-12	66.2
P43405	sp|Q8TDC3|	26.131	71	3.05e-12	65.9
P43405	sp|Q9BXA6|	27.604	67	3.07e-12	64.7
P43405	sp|P00540|	25.532	87	3.33e-12	65.1
P43405	sp|Q9UPZ9|	23.984	87	3.50e-12	65.9
P43405	sp|P27361|	25.641	68	3.70e-12	65.1
P43405	sp|Q96QS6|	24.490	68	4.37e-12	65.1
P43405	sp|P24941|	23.744	79	5.58e-12	64.3
P43405	sp|P15735|	25.949	56	5.59e-12	64.7
P43405	sp|P25092|	25.514	80	5.68e-12	65.5
P43405	sp|Q8IVW4|	24.599	67	6.40e-12	65.1
P43405	sp|Q13153|	24.194	87	6.90e-12	64.7
P43405	sp|Q8TEA7|	24.017	74	7.84e-12	64.7
P43405	sp|Q86UX6|	22.326	76	7.90e-12	64.7
P43405	sp|Q14680|	25.789	66	7.98e-12	64.7
P43405	sp|O94921|	25.991	81	1.01e-11	64.3
P43405	sp|Q59FN2|	23.711	71	1.03e-11	63.2
P43405	sp|P45983|	26.087	89	1.21e-11	63.9
P43405	sp|P45985|	26.236	88	1.23e-11	63.9
P43405	sp|Q9P286|	27.273	71	1.24e-11	64.3
P43405	sp|P53779|	25.781	90	1.26e-11	63.9
P43405	sp|P34947|	26.368	72	1.29e-11	63.9
P43405	sp|Q8NE28|	32.331	44	1.32e-11	63.9
P43405	sp|P49137|	24.260	59	1.40e-11	63.5
P43405	sp|P16066|	25.368	94	1.51e-11	63.9
P43405	sp|Q05513|	25.888	70	1.64e-11	63.5
P43405	sp|O75914|	23.790	87	1.66e-11	63.5
P43405	sp|P31751|	27.570	74	1.71e-11	63.5
P43405	sp|Q8N568|	26.000	71	1.79e-11	63.5
P43405	sp|Q02156|	26.601	71	2.00e-11	63.5
P43405	sp|Q13555|	23.404	67	2.07e-11	63.5
P43405	sp|P53350|	24.883	76	2.24e-11	63.2
P43405	sp|Q00526|	26.702	68	2.27e-11	62.4
P43405	sp|Q96RR4|	24.123	72	2.44e-11	63.2
P43405	sp|Q9H4B4|	24.752	72	2.57e-11	63.2
P43405	sp|P20794|	25.871	68	2.61e-11	63.2
P43405	sp|Q7L7X3|	26.263	69	2.90e-11	63.2
P43405	sp|P48730|	25.368	93	2.92e-11	62.8
P43405	sp|Q52WX2|	23.697	74	3.50e-11	62.4
P43405	sp|Q16816|	25.134	66	4.03e-11	62.4
P43405	sp|O14733|	25.100	88	4.14e-11	62.4
P43405	sp|Q9Y243|	27.723	71	4.98e-11	62.0
P43405	sp|Q16644|	23.111	79	5.02e-11	62.0
P43405	sp|Q8IU85|	31.183	66	5.81e-11	61.6
P43405	sp|Q6VAB6|	24.715	89	6.04e-11	62.0
P43405	sp|Q9H2K8|	27.128	66	6.30e-11	62.0
P43405	sp|Q96GD4|	25.781	91	6.88e-11	61.2
P43405	sp|Q8IVT5|	23.741	93	9.60e-11	61.6
P43405	sp|Q8N5S9|	27.389	56	9.77e-11	61.2
P43405	sp|P50613|	27.749	67	1.10e-10	60.8
P43405	sp|P31749|	30.049	71	1.11e-10	61.2
P43405	sp|Q15759|	25.758	68	1.16e-10	60.8
P43405	sp|P49674|	25.368	93	1.27e-10	60.8
P43405	sp|Q9NYY3|	22.490	89	1.28e-10	61.2
P43405	sp|O75676|	25.359	75	1.31e-10	61.2
P43405	sp|O75676|	24.878	75	5.66e-10	59.3
P43405	sp|Q6ZN16|	26.316	94	1.45e-10	61.2
P43405	sp|P50750|	25.000	68	1.56e-10	60.5
P43405	sp|P53778|	25.481	72	1.67e-10	60.5
P43405	sp|Q96BR1|	26.000	71	2.32e-10	60.1
P43405	sp|Q9Y2H1|	24.000	93	2.75e-10	59.7
P43405	sp|Q16513|	29.327	73	2.85e-10	60.1
P43405	sp|Q96PN8|	26.702	67	2.90e-10	58.9
P43405	sp|Q8NE63|	29.798	67	3.01e-10	60.1
P43405	sp|Q13164|	22.660	69	3.08e-10	60.1
P43405	sp|Q16512|	29.464	78	3.30e-10	60.1
P43405	sp|Q96GX5|	28.276	51	3.53e-10	59.7
P43405	sp|Q00537|	25.258	69	3.67e-10	59.7
P43405	sp|Q00536|	26.842	67	4.76e-10	59.3
P43405	sp|O95382|	28.571	76	4.94e-10	59.3
P43405	sp|Q9H4A3|	27.586	71	5.73e-10	59.3
P43405	sp|Q13873|	29.018	71	5.83e-10	59.3
P43405	sp|Q12851|	25.131	68	5.91e-10	59.3
P43405	sp|P51956|	25.517	53	5.94e-10	58.9
P43405	sp|Q86Z02|	30.263	78	6.27e-10	59.3
P43405	sp|Q15831|	28.387	56	6.50e-10	58.5
P43405	sp|O96013|	26.263	71	7.03e-10	58.9
P43405	sp|Q14164|	25.581	71	7.16e-10	58.9
P43405	sp|Q7Z2Y5|	25.000	71	7.67e-10	58.9
P43405	sp|P24723|	24.000	70	8.03e-10	58.5
P43405	sp|O15264|	26.471	71	8.34e-10	58.2
P43405	sp|Q6XUX3|	30.263	55	9.53e-10	58.5
P43405	sp|Q15208|	23.492	99	1.01e-09	58.2
P43405	sp|Q9Y3S1|	28.111	75	1.04e-09	58.5
P43405	sp|P20594|	26.293	79	1.66e-09	57.8
P43405	sp|Q16539|	31.000	37	1.72e-09	57.4
P43405	sp|Q13557|	24.084	67	1.95e-09	57.4
P43405	sp|Q15131|	26.178	68	2.17e-09	57.0
P43405	sp|Q96J92|	27.536	71	2.44e-09	57.4
P43405	sp|P45984|	24.903	90	2.48e-09	57.0
P43405	sp|P32298|	23.270	58	2.51e-09	57.0
P43405	sp|P46734|	28.426	67	2.67e-09	56.6
P43405	sp|Q9H422|	27.731	78	2.74e-09	57.4
P43405	sp|Q8IW41|	24.528	67	2.86e-09	57.0
P43405	sp|Q96LW2|	22.513	70	3.08e-09	56.6
P43405	sp|Q07002|	25.263	67	3.26e-09	56.6
P43405	sp|O75716|	23.048	87	4.01e-09	55.8
P43405	sp|O14757|	26.633	71	4.03e-09	56.2
P43405	sp|Q9H2X6|	29.825	78	4.35e-09	56.6
P43405	sp|Q9UBE8|	28.169	52	4.59e-09	56.2
P43405	sp|Q99683|	27.778	76	4.90e-09	56.6
P43405	sp|P11801|	23.858	70	5.50e-09	55.8
P43405	sp|Q99759|	27.228	71	6.23e-09	55.8
P43405	sp|Q6P0Q8|	23.611	72	6.53e-09	56.2
